"","x"
"83979",FALSE
"83980",FALSE
"83981",FALSE
"83982",FALSE
"83983",FALSE
"83984",FALSE
"83985",FALSE
"83986",FALSE
"83987",FALSE
"83988",FALSE
"83989",FALSE
"83990",FALSE
"83991",TRUE
"83992",TRUE
"83993",TRUE
"83994",TRUE
"83995",TRUE
"83996",TRUE
"83997",TRUE
"83998",TRUE
"83999",TRUE
"84000",TRUE
"84001",TRUE
"84002",TRUE
"84003",TRUE
"84004",TRUE
"84005",TRUE
"84006",TRUE
"84007",TRUE
"84008",TRUE
"84009",TRUE
"84010",TRUE
"84011",TRUE
"84012",TRUE
"84013",FALSE
"84014",FALSE
"84015",TRUE
"84016",TRUE
"84017",TRUE
"84018",TRUE
"84019",TRUE
"84020",TRUE
"84021",TRUE
"84022",TRUE
"84023",TRUE
"84024",TRUE
"84025",TRUE
"84026",TRUE
"84027",TRUE
"84028",TRUE
"84029",TRUE
"84030",TRUE
"84031",TRUE
"84032",TRUE
"84033",TRUE
"84034",TRUE
"84035",TRUE
"84036",TRUE
"84037",FALSE
"84038",FALSE
"84039",FALSE
"84040",FALSE
"84041",FALSE
"84042",FALSE
"84043",FALSE
"84044",FALSE
"84045",FALSE
"84046",FALSE
"84047",FALSE
"84048",FALSE
"84049",FALSE
"84050",TRUE
"84051",TRUE
"84052",TRUE
"84053",TRUE
"84054",TRUE
"84055",TRUE
"84056",TRUE
"84057",TRUE
"84058",TRUE
"84059",TRUE
"84060",TRUE
"84061",TRUE
"84062",TRUE
"84063",TRUE
"84064",TRUE
"84065",TRUE
"84066",TRUE
"84067",TRUE
"84068",TRUE
"84069",TRUE
"84070",TRUE
"84071",TRUE
"84072",TRUE
"84073",TRUE
"84074",TRUE
"84075",TRUE
"84076",TRUE
"84077",TRUE
"84078",TRUE
"84079",TRUE
"84080",TRUE
"84081",TRUE
"84082",TRUE
"84083",TRUE
"84084",TRUE
"84085",TRUE
"84086",TRUE
"84087",FALSE
"84088",TRUE
"84089",TRUE
"84090",TRUE
"84091",TRUE
"84092",TRUE
"84093",TRUE
"84094",FALSE
"84095",FALSE
"84096",FALSE
"84097",FALSE
"84098",FALSE
"84099",FALSE
"84100",FALSE
"84101",FALSE
"84102",FALSE
"84103",FALSE
"84104",FALSE
"84105",FALSE
"84106",FALSE
"84107",FALSE
"84108",TRUE
"84109",TRUE
"84110",TRUE
"84111",TRUE
"84112",TRUE
"84113",TRUE
"84114",TRUE
"84115",TRUE
"84116",TRUE
"84117",TRUE
"84118",TRUE
"84119",TRUE
"84120",TRUE
"84121",TRUE
"84122",TRUE
"84123",TRUE
"84124",TRUE
"84125",TRUE
"84126",FALSE
"84127",TRUE
"84128",TRUE
"84129",TRUE
"84130",TRUE
"84131",TRUE
"84132",TRUE
"84133",FALSE
"84134",TRUE
"84135",TRUE
"84136",TRUE
"84137",TRUE
"84138",TRUE
"84139",TRUE
"84140",TRUE
"84141",TRUE
"84142",TRUE
"84143",TRUE
"84144",FALSE
"84145",TRUE
"84146",TRUE
"84147",TRUE
"84148",TRUE
"84149",TRUE
"84150",TRUE
"84151",FALSE
"84152",FALSE
"84153",FALSE
"84154",FALSE
"84155",FALSE
"84156",FALSE
"84157",FALSE
"84158",FALSE
"84159",FALSE
"84160",FALSE
"84161",FALSE
"84162",FALSE
"84163",FALSE
"84164",FALSE
"84165",FALSE
"84166",FALSE
"84167",TRUE
"84168",TRUE
"84169",TRUE
"84170",TRUE
"84171",TRUE
"84172",TRUE
"84173",TRUE
"84174",TRUE
"84175",TRUE
"84176",TRUE
"84177",TRUE
"84178",TRUE
"84179",TRUE
"84180",TRUE
"84181",TRUE
"84182",TRUE
"84183",TRUE
"84184",FALSE
"84185",TRUE
"84186",TRUE
"84187",TRUE
"84188",TRUE
"84189",TRUE
"84190",TRUE
"84191",FALSE
"84192",TRUE
"84193",TRUE
"84194",TRUE
"84195",TRUE
"84196",TRUE
"84197",TRUE
"84198",TRUE
"84199",TRUE
"84200",TRUE
"84201",FALSE
"84202",TRUE
"84203",TRUE
"84204",TRUE
"84205",TRUE
"84206",TRUE
"84207",TRUE
"84208",TRUE
"84209",FALSE
"84210",FALSE
"84211",FALSE
"84212",FALSE
"84213",FALSE
"84214",FALSE
"84215",FALSE
"84216",FALSE
"84217",FALSE
"84218",FALSE
"84219",FALSE
"84220",FALSE
"84221",FALSE
"84222",FALSE
"84223",FALSE
"84224",FALSE
"84225",FALSE
"84226",TRUE
"84227",TRUE
"84228",TRUE
"84229",TRUE
"84230",TRUE
"84231",TRUE
"84232",TRUE
"84233",TRUE
"84234",TRUE
"84235",TRUE
"84236",TRUE
"84237",TRUE
"84238",TRUE
"84239",TRUE
"84240",TRUE
"84241",TRUE
"84242",FALSE
"84243",FALSE
"84244",TRUE
"84245",FALSE
"84246",FALSE
"84247",FALSE
"84248",FALSE
"84249",FALSE
"84250",TRUE
"84251",TRUE
"84252",TRUE
"84253",TRUE
"84254",TRUE
"84255",TRUE
"84256",TRUE
"84257",TRUE
"84258",FALSE
"84259",TRUE
"84260",TRUE
"84261",TRUE
"84262",TRUE
"84263",TRUE
"84264",TRUE
"84265",TRUE
"84266",FALSE
"84267",FALSE
"84268",FALSE
"84269",FALSE
"84270",FALSE
"84271",FALSE
"84272",FALSE
"84273",FALSE
"84274",FALSE
"84275",FALSE
"84276",FALSE
"84277",FALSE
"84278",FALSE
"84279",FALSE
"84280",FALSE
"84281",FALSE
"84282",FALSE
"84283",FALSE
"84284",TRUE
"84285",TRUE
"84286",TRUE
"84287",TRUE
"84288",TRUE
"84289",TRUE
"84290",TRUE
"84291",TRUE
"84292",TRUE
"84293",TRUE
"84294",TRUE
"84295",TRUE
"84296",TRUE
"84297",TRUE
"84298",TRUE
"84299",TRUE
"84300",FALSE
"84301",FALSE
"84302",TRUE
"84303",TRUE
"84304",TRUE
"84305",TRUE
"84306",FALSE
"84307",FALSE
"84308",TRUE
"84309",TRUE
"84310",TRUE
"84311",TRUE
"84312",TRUE
"84313",TRUE
"84314",FALSE
"84315",TRUE
"84316",TRUE
"84317",TRUE
"84318",TRUE
"84319",TRUE
"84320",TRUE
"84321",TRUE
"84322",TRUE
"84323",TRUE
"84324",FALSE
"84325",FALSE
"84326",FALSE
"84327",FALSE
"84328",FALSE
"84329",FALSE
"84330",FALSE
"84331",FALSE
"84332",FALSE
"84333",FALSE
"84334",FALSE
"84335",FALSE
"84336",FALSE
"84337",FALSE
"84338",FALSE
"84339",FALSE
"84340",FALSE
"84341",FALSE
"84342",FALSE
"84343",TRUE
"84344",TRUE
"84345",TRUE
"84346",TRUE
"84347",TRUE
"84348",TRUE
"84349",TRUE
"84350",TRUE
"84351",FALSE
"84352",FALSE
"84353",FALSE
"84354",FALSE
"84355",FALSE
"84356",FALSE
"84357",FALSE
"84358",FALSE
"84359",TRUE
"84360",TRUE
"84361",TRUE
"84362",TRUE
"84363",TRUE
"84364",TRUE
"84365",FALSE
"84366",FALSE
"84367",FALSE
"84368",FALSE
"84369",FALSE
"84370",FALSE
"84371",FALSE
"84372",TRUE
"84373",TRUE
"84374",TRUE
"84375",TRUE
"84376",TRUE
"84377",TRUE
"84378",TRUE
"84379",TRUE
"84380",TRUE
"84381",FALSE
"84382",FALSE
"84383",FALSE
"84384",FALSE
"84385",FALSE
"84386",FALSE
"84387",FALSE
"84388",FALSE
"84389",FALSE
"84390",FALSE
"84391",FALSE
"84392",FALSE
"84393",FALSE
"84394",FALSE
"84395",FALSE
"84396",FALSE
"84397",FALSE
"84398",FALSE
"84399",FALSE
"84400",FALSE
"84401",FALSE
"84402",TRUE
"84403",TRUE
"84404",TRUE
"84405",TRUE
"84406",TRUE
"84407",TRUE
"84408",TRUE
"84409",TRUE
"84410",FALSE
"84411",FALSE
"84412",FALSE
"84413",FALSE
"84414",FALSE
"84415",FALSE
"84416",TRUE
"84417",TRUE
"84418",TRUE
"84419",TRUE
"84420",TRUE
"84421",TRUE
"84422",TRUE
"84423",TRUE
"84424",FALSE
"84425",FALSE
"84426",FALSE
"84427",TRUE
"84428",TRUE
"84429",TRUE
"84430",TRUE
"84431",TRUE
"84432",TRUE
"84433",TRUE
"84434",TRUE
"84435",TRUE
"84436",TRUE
"84437",TRUE
"84438",FALSE
"84439",FALSE
"84440",FALSE
"84441",FALSE
"84442",FALSE
"84443",FALSE
"84444",FALSE
"84445",FALSE
"84446",FALSE
"84447",FALSE
"84448",FALSE
"84449",FALSE
"84450",FALSE
"84451",FALSE
"84452",FALSE
"84453",FALSE
"84454",FALSE
"84455",FALSE
"84456",FALSE
"84457",FALSE
"84458",FALSE
"84459",FALSE
"84460",TRUE
"84461",TRUE
"84462",TRUE
"84463",TRUE
"84464",TRUE
"84465",TRUE
"84466",TRUE
"84467",TRUE
"84468",TRUE
"84469",TRUE
"84470",TRUE
"84471",TRUE
"84472",TRUE
"84473",TRUE
"84474",TRUE
"84475",TRUE
"84476",TRUE
"84477",TRUE
"84478",TRUE
"84479",TRUE
"84480",TRUE
"84481",TRUE
"84482",TRUE
"84483",TRUE
"84484",TRUE
"84485",TRUE
"84486",TRUE
"84487",TRUE
"84488",TRUE
"84489",TRUE
"84490",TRUE
"84491",TRUE
"84492",TRUE
"84493",TRUE
"84494",TRUE
"84495",FALSE
"84496",FALSE
"84497",FALSE
"84498",FALSE
"84499",FALSE
"84500",FALSE
"84501",FALSE
"84502",FALSE
"84503",FALSE
"84504",FALSE
"84505",FALSE
"84506",FALSE
"84507",FALSE
"84508",FALSE
"84509",FALSE
"84510",FALSE
"84511",FALSE
"84512",FALSE
"84513",FALSE
"84514",FALSE
"84515",FALSE
"84516",FALSE
"84517",FALSE
"84518",FALSE
"84519",TRUE
"84520",TRUE
"84521",TRUE
"84522",TRUE
"84523",TRUE
"84524",TRUE
"84525",TRUE
"84526",TRUE
"84527",TRUE
"84528",TRUE
"84529",TRUE
"84530",TRUE
"84531",TRUE
"84532",TRUE
"84533",TRUE
"84534",TRUE
"84535",TRUE
"84536",TRUE
"84537",TRUE
"84538",TRUE
"84539",TRUE
"84540",TRUE
"84541",TRUE
"84542",TRUE
"84543",TRUE
"84544",TRUE
"84545",TRUE
"84546",TRUE
"84547",TRUE
"84548",TRUE
"84549",TRUE
"84550",TRUE
"84551",TRUE
"84552",TRUE
"84553",FALSE
"84554",FALSE
"84555",FALSE
"84556",FALSE
"84557",FALSE
"84558",FALSE
"84559",FALSE
"84560",FALSE
"84561",FALSE
"84562",FALSE
"84563",FALSE
"84564",FALSE
"84565",FALSE
"84566",FALSE
"84567",FALSE
"84568",FALSE
"84569",FALSE
"84570",FALSE
"84571",FALSE
"84572",FALSE
"84573",FALSE
"84574",FALSE
"84575",FALSE
"84576",FALSE
"84577",FALSE
"84578",TRUE
"84579",TRUE
"84580",TRUE
"84581",TRUE
"84582",TRUE
"84583",TRUE
"84584",TRUE
"84585",TRUE
"84586",TRUE
"84587",TRUE
"84588",TRUE
"84589",TRUE
"84590",TRUE
"84591",TRUE
"84592",TRUE
"84593",TRUE
"84594",TRUE
"84595",TRUE
"84596",TRUE
"84597",TRUE
"84598",TRUE
"84599",TRUE
"84600",TRUE
"84601",TRUE
"84602",TRUE
"84603",TRUE
"84604",TRUE
"84605",TRUE
"84606",TRUE
"84607",TRUE
"84608",TRUE
"84609",TRUE
"84610",FALSE
"84611",FALSE
"84612",FALSE
"84613",FALSE
"84614",FALSE
"84615",FALSE
"84616",FALSE
"84617",FALSE
"84618",FALSE
"84619",FALSE
"84620",FALSE
"84621",FALSE
"84622",FALSE
"84623",FALSE
"84624",FALSE
"84625",FALSE
"84626",FALSE
"84627",FALSE
"84628",FALSE
"84629",FALSE
"84630",FALSE
"84631",FALSE
"84632",FALSE
"84633",FALSE
"84634",FALSE
"84635",FALSE
"84636",FALSE
"84637",TRUE
"84638",TRUE
"84639",TRUE
"84640",TRUE
"84641",TRUE
"84642",TRUE
"84643",TRUE
"84644",TRUE
"84645",TRUE
"84646",TRUE
"84647",TRUE
"84648",TRUE
"84649",TRUE
"84650",TRUE
"84651",TRUE
"84652",TRUE
"84653",TRUE
"84654",TRUE
"84655",TRUE
"84656",TRUE
"84657",TRUE
"84658",TRUE
"84659",TRUE
"84660",TRUE
"84661",TRUE
"84662",TRUE
"84663",TRUE
"84664",TRUE
"84665",TRUE
"84666",TRUE
"84667",FALSE
"84668",FALSE
"84669",FALSE
"84670",FALSE
"84671",FALSE
"84672",FALSE
"84673",FALSE
"84674",FALSE
"84675",FALSE
"84676",FALSE
"84677",FALSE
"84678",FALSE
"84679",FALSE
"84680",FALSE
"84681",FALSE
"84682",FALSE
"84683",FALSE
"84684",FALSE
"84685",FALSE
"84686",FALSE
"84687",FALSE
"84688",FALSE
"84689",FALSE
"84690",FALSE
"84691",FALSE
"84692",FALSE
"84693",FALSE
"84694",FALSE
"84695",FALSE
"84696",FALSE
"84697",TRUE
"84698",TRUE
"84699",TRUE
"84700",TRUE
"84701",TRUE
"84702",TRUE
"84703",FALSE
"84704",TRUE
"84705",TRUE
"84706",TRUE
"84707",TRUE
"84708",TRUE
"84709",TRUE
"84710",FALSE
"84711",TRUE
"84712",TRUE
"84713",TRUE
"84714",TRUE
"84715",TRUE
"84716",TRUE
"84717",TRUE
"84718",TRUE
"84719",TRUE
"84720",TRUE
"84721",TRUE
"84722",TRUE
"84723",FALSE
"84724",FALSE
"84725",FALSE
"84726",FALSE
"84727",FALSE
"84728",FALSE
"84729",FALSE
"84730",FALSE
"84731",FALSE
"84732",FALSE
"84733",FALSE
"84734",FALSE
"84735",FALSE
"84736",FALSE
"84737",FALSE
"84738",FALSE
"84739",FALSE
"84740",FALSE
"84741",FALSE
"84742",FALSE
"84743",FALSE
"84744",FALSE
"84745",FALSE
"84746",FALSE
"84747",FALSE
"84748",FALSE
"84749",FALSE
"84750",FALSE
"84751",FALSE
"84752",FALSE
"84753",FALSE
"84754",FALSE
"84755",FALSE
"84756",TRUE
"84757",TRUE
"84758",TRUE
"84759",TRUE
"84760",FALSE
"84761",FALSE
"84762",TRUE
"84763",TRUE
"84764",TRUE
"84765",TRUE
"84766",TRUE
"84767",TRUE
"84768",TRUE
"84769",TRUE
"84770",TRUE
"84771",TRUE
"84772",TRUE
"84773",TRUE
"84774",TRUE
"84775",FALSE
"84776",TRUE
"84777",TRUE
"84778",TRUE
"84779",TRUE
"84780",FALSE
"84781",FALSE
"84782",FALSE
"84783",FALSE
"84784",FALSE
"84785",FALSE
"84786",FALSE
"84787",FALSE
"84788",FALSE
"84789",FALSE
"84790",FALSE
"84791",FALSE
"84792",FALSE
"84793",FALSE
"84794",FALSE
"84795",FALSE
"84796",FALSE
"84797",FALSE
"84798",FALSE
"84799",FALSE
"84800",FALSE
"84801",FALSE
"84802",FALSE
"84803",FALSE
"84804",FALSE
"84805",FALSE
"84806",FALSE
"84807",FALSE
"84808",FALSE
"84809",FALSE
"84810",FALSE
"84811",FALSE
"84812",FALSE
"84813",FALSE
"84814",FALSE
"84815",TRUE
"84816",TRUE
"84817",FALSE
"84818",TRUE
"84819",TRUE
"84820",TRUE
"84821",TRUE
"84822",TRUE
"84823",TRUE
"84824",TRUE
"84825",FALSE
"84826",TRUE
"84827",TRUE
"84828",TRUE
"84829",TRUE
"84830",TRUE
"84831",TRUE
"84832",TRUE
"84833",TRUE
"84834",TRUE
"84835",TRUE
"84836",TRUE
"84837",FALSE
"84838",FALSE
"84839",FALSE
"84840",FALSE
"84841",FALSE
"84842",FALSE
"84843",FALSE
"84844",FALSE
"84845",FALSE
"84846",FALSE
"84847",FALSE
"84848",FALSE
"84849",FALSE
"84850",FALSE
"84851",FALSE
"84852",FALSE
"84853",FALSE
"84854",FALSE
"84855",FALSE
"84856",FALSE
"84857",FALSE
"84858",FALSE
"84859",FALSE
"84860",FALSE
"84861",FALSE
"84862",FALSE
"84863",FALSE
"84864",FALSE
"84865",FALSE
"84866",FALSE
"84867",FALSE
"84868",FALSE
"84869",FALSE
"84870",FALSE
"84871",FALSE
"84872",FALSE
"84873",FALSE
"84874",FALSE
"84875",FALSE
"84876",TRUE
"84877",TRUE
"84878",TRUE
"84879",TRUE
"84880",TRUE
"84881",TRUE
"84882",TRUE
"84883",FALSE
"84884",FALSE
"84885",TRUE
"84886",TRUE
"84887",TRUE
"84888",TRUE
"84889",TRUE
"84890",TRUE
"84891",TRUE
"84892",FALSE
"84893",TRUE
"84894",FALSE
"84895",FALSE
"84896",FALSE
"84897",FALSE
"84898",FALSE
"84899",FALSE
"84900",FALSE
"84901",FALSE
"84902",FALSE
"84903",FALSE
"84904",FALSE
"84905",FALSE
"84906",FALSE
"84907",FALSE
"84908",FALSE
"84909",FALSE
"84910",FALSE
"84911",FALSE
"84912",FALSE
"84913",FALSE
"84914",FALSE
"84915",FALSE
"84916",FALSE
"84917",FALSE
"84918",FALSE
"84919",FALSE
"84920",FALSE
"84921",FALSE
"84922",FALSE
"84923",FALSE
"84924",FALSE
"84925",FALSE
"84926",FALSE
"84927",FALSE
"84928",FALSE
"84929",FALSE
"84930",FALSE
"84931",FALSE
"84932",TRUE
"84933",FALSE
"84934",TRUE
"84935",TRUE
"84936",TRUE
"84937",TRUE
"84938",TRUE
"84939",TRUE
"84940",TRUE
"84941",FALSE
"84942",FALSE
"84943",TRUE
"84944",TRUE
"84945",TRUE
"84946",TRUE
"84947",FALSE
"84948",TRUE
"84949",TRUE
"84950",FALSE
"84951",TRUE
"84952",FALSE
"84953",FALSE
"84954",FALSE
"84955",FALSE
"84956",FALSE
"84957",FALSE
"84958",FALSE
"84959",FALSE
"84960",FALSE
"84961",FALSE
"84962",FALSE
"84963",FALSE
"84964",FALSE
"84965",FALSE
"84966",FALSE
"84967",FALSE
"84968",FALSE
"84969",FALSE
"84970",FALSE
"84971",FALSE
"84972",FALSE
"84973",FALSE
"84974",FALSE
"84975",FALSE
"84976",FALSE
"84977",FALSE
"84978",FALSE
"84979",FALSE
"84980",FALSE
"84981",FALSE
"84982",FALSE
"84983",FALSE
"84984",FALSE
"84985",FALSE
"84986",FALSE
"84987",FALSE
"84988",FALSE
"84989",FALSE
"84990",FALSE
"84991",FALSE
"84992",FALSE
"84993",FALSE
"84994",FALSE
"84995",FALSE
"84996",FALSE
"84997",FALSE
"84998",FALSE
"84999",FALSE
"85000",FALSE
"85001",FALSE
"85002",FALSE
"85003",FALSE
"85004",FALSE
"85005",FALSE
"85006",FALSE
"85007",FALSE
"85008",FALSE
"85009",FALSE
"85010",FALSE
"85011",FALSE
"85012",FALSE
"85013",FALSE
"85014",FALSE
"85015",FALSE
"85016",FALSE
"85017",FALSE
"85018",FALSE
"85019",FALSE
"85020",FALSE
"85021",FALSE
"85022",FALSE
"85023",FALSE
"85024",FALSE
"85025",FALSE
"85026",FALSE
"85027",FALSE
"85028",FALSE
"85029",FALSE
"85030",FALSE
"85031",FALSE
"85032",FALSE
"85033",FALSE
"85034",FALSE
"85035",FALSE
"85036",FALSE
"85037",FALSE
"85038",FALSE
"85039",FALSE
"85040",FALSE
"85041",FALSE
"85042",FALSE
"85043",FALSE
"85044",FALSE
"85045",FALSE
"85046",FALSE
"85047",FALSE
"85048",FALSE
"85049",FALSE
"85050",FALSE
"85051",FALSE
"85052",FALSE
"85053",FALSE
"85054",FALSE
"85055",FALSE
"85056",FALSE
"85057",FALSE
"85058",FALSE
"85059",FALSE
"85060",FALSE
"85061",FALSE
"85062",FALSE
"85063",FALSE
"85064",FALSE
"85065",FALSE
"85066",FALSE
"85067",FALSE
"85068",FALSE
"85069",FALSE
"85070",FALSE
"85071",FALSE
"85072",FALSE
"85073",FALSE
"85074",FALSE
"85075",FALSE
"85076",FALSE
"85077",FALSE
"85078",FALSE
"85079",FALSE
"85080",FALSE
"85081",FALSE
"85082",FALSE
"85083",FALSE
"85084",FALSE
"85085",FALSE
"85086",FALSE
"85087",FALSE
"85088",FALSE
"85089",FALSE
"85090",FALSE
"85091",FALSE
"85092",FALSE
"85093",FALSE
"85094",FALSE
"85095",FALSE
"85096",FALSE
"85097",FALSE
"85098",FALSE
"85099",FALSE
"85100",FALSE
"85101",FALSE
"85102",FALSE
"85103",FALSE
"85104",FALSE
"85105",FALSE
"85106",FALSE
"85107",FALSE
"85108",FALSE
"85109",FALSE
"85110",FALSE
"85111",FALSE
"85112",FALSE
"85113",FALSE
"85114",FALSE
"85115",FALSE
"85116",FALSE
"85117",FALSE
"85118",FALSE
"85119",FALSE
"85120",FALSE
"85121",FALSE
"85122",FALSE
"85123",FALSE
"85124",FALSE
"85125",FALSE
"85126",FALSE
"85127",FALSE
"85128",FALSE
"85129",FALSE
"85130",FALSE
"85131",FALSE
"85132",FALSE
"85133",FALSE
"85134",FALSE
"85135",FALSE
"85136",FALSE
"85137",FALSE
"85138",FALSE
"85139",FALSE
"85140",FALSE
"85141",FALSE
"85142",FALSE
"85143",FALSE
"85144",FALSE
"85145",FALSE
"85146",FALSE
"85147",FALSE
"85148",FALSE
"85149",FALSE
"85150",FALSE
"85151",FALSE
"85152",FALSE
"85153",FALSE
"85154",FALSE
"85155",FALSE
"85156",FALSE
"85157",FALSE
"85158",FALSE
"85159",FALSE
"85160",FALSE
"85161",FALSE
"85162",FALSE
"85163",FALSE
"85164",FALSE
"85165",FALSE
"85166",FALSE
"85167",FALSE
"85168",FALSE
"85169",FALSE
"85170",FALSE
"85171",FALSE
"85172",FALSE
"85173",FALSE
"85174",FALSE
"85175",FALSE
"85176",FALSE
"85177",FALSE
"85178",FALSE
"85179",FALSE
"85180",FALSE
"85181",FALSE
"85182",FALSE
"85183",FALSE
"85184",FALSE
"85185",FALSE
"85186",FALSE
"85187",FALSE
"85188",FALSE
"85189",FALSE
"85190",FALSE
"85191",FALSE
"85192",FALSE
"85193",FALSE
"85194",FALSE
"85195",FALSE
"85196",FALSE
"85197",FALSE
"85198",FALSE
"85199",FALSE
"85200",FALSE
"85201",FALSE
"85202",FALSE
"85203",FALSE
"85204",FALSE
"85205",FALSE
"85206",FALSE
"85207",FALSE
"85208",FALSE
"85209",FALSE
"85210",FALSE
"85211",FALSE
"85212",FALSE
"85213",FALSE
"85214",FALSE
"85215",FALSE
"85216",FALSE
"85217",FALSE
"85218",FALSE
"85219",FALSE
"85220",FALSE
"85221",FALSE
"85222",FALSE
"85223",FALSE
"85224",FALSE
"85225",FALSE
"85226",FALSE
"85227",FALSE
"85228",FALSE
"85229",FALSE
"85230",FALSE
"85231",FALSE
"85232",FALSE
"85233",FALSE
"85234",FALSE
"85235",FALSE
"85236",FALSE
"85237",FALSE
"85238",FALSE
"85239",FALSE
"85240",FALSE
"85241",FALSE
"85242",FALSE
"85243",FALSE
"85244",FALSE
"85245",FALSE
"85246",FALSE
"85247",FALSE
"85248",FALSE
"85249",FALSE
"85250",FALSE
"85251",FALSE
"85252",FALSE
"85253",FALSE
"85254",FALSE
"85255",FALSE
"85256",FALSE
"85257",FALSE
"85258",FALSE
"85259",FALSE
"85260",FALSE
"85261",FALSE
"85262",FALSE
"85263",FALSE
"85264",FALSE
"85265",FALSE
"85266",FALSE
"85267",FALSE
"85268",FALSE
"85269",FALSE
"85270",FALSE
"85271",FALSE
"85272",FALSE
"85273",FALSE
"85274",FALSE
"85275",FALSE
"85276",FALSE
"85277",FALSE
"85278",FALSE
"85279",FALSE
"85280",FALSE
"85281",FALSE
"85282",FALSE
"85283",FALSE
"85284",FALSE
"85285",FALSE
"85286",FALSE
"85287",FALSE
"85288",FALSE
"85289",FALSE
"85290",FALSE
"85291",FALSE
"85292",FALSE
"85293",FALSE
"85294",FALSE
"85295",FALSE
"85296",FALSE
"85297",FALSE
"85298",FALSE
"85299",FALSE
"85300",FALSE
"85301",FALSE
"85302",FALSE
"85303",FALSE
"85304",FALSE
"85305",FALSE
"85306",FALSE
"85307",FALSE
"85308",FALSE
"85309",FALSE
"85310",FALSE
"85311",FALSE
"85312",FALSE
"85313",FALSE
"85314",FALSE
"85315",FALSE
"85316",FALSE
"85317",FALSE
"85318",FALSE
"85319",FALSE
"85320",FALSE
"85321",FALSE
"85322",FALSE
"85323",FALSE
"85324",FALSE
"85325",FALSE
"85326",FALSE
"85327",FALSE
"85328",FALSE
"85329",FALSE
"85330",FALSE
"85331",FALSE
"85332",FALSE
"85333",FALSE
"85334",FALSE
"85335",FALSE
"85336",FALSE
"85337",FALSE
"85338",FALSE
"85339",FALSE
"85340",FALSE
"85341",FALSE
"85342",FALSE
"85343",FALSE
"85344",FALSE
"85345",FALSE
"85346",FALSE
"85347",FALSE
"85348",FALSE
"85349",FALSE
"85350",FALSE
"85351",FALSE
"85352",FALSE
"85353",FALSE
"85354",FALSE
"85355",FALSE
"85356",FALSE
"85357",FALSE
"85358",FALSE
"85359",FALSE
"85360",FALSE
"85361",FALSE
"85362",FALSE
"85363",FALSE
"85364",FALSE
"85365",FALSE
"85366",FALSE
"85367",FALSE
"85368",FALSE
"85369",FALSE
"85370",FALSE
"85371",FALSE
"85372",FALSE
"85373",FALSE
"85374",FALSE
"85375",FALSE
"85376",FALSE
"85377",FALSE
"85378",FALSE
"85379",FALSE
"85380",FALSE
"85381",FALSE
"85382",FALSE
"85383",FALSE
"85384",FALSE
"85385",FALSE
"85386",FALSE
"85387",FALSE
"85388",FALSE
"85389",FALSE
"85390",FALSE
"85391",FALSE
"85392",FALSE
"85393",FALSE
"85394",FALSE
"85395",FALSE
"85396",FALSE
"85397",FALSE
"85398",FALSE
"85399",FALSE
"85400",FALSE
"85401",FALSE
"85402",FALSE
"85403",FALSE
"85404",FALSE
"85405",FALSE
"85406",FALSE
"85407",FALSE
"85408",FALSE
"85409",FALSE
"85410",FALSE
"85411",FALSE
"85412",FALSE
"85413",FALSE
"85414",FALSE
"85415",FALSE
"85416",FALSE
"85417",FALSE
"85418",FALSE
"85419",FALSE
"85420",FALSE
"85421",FALSE
"85422",FALSE
"85423",FALSE
"85424",FALSE
"85425",FALSE
"85426",FALSE
"85427",FALSE
"85428",FALSE
"85429",FALSE
"85430",FALSE
"85431",FALSE
"85432",FALSE
"85433",FALSE
"85434",FALSE
"85435",FALSE
"85436",FALSE
"85437",FALSE
"85438",FALSE
"85439",FALSE
"85440",FALSE
"85441",FALSE
"85442",FALSE
"85443",FALSE
"85444",FALSE
"85445",FALSE
"85446",FALSE
"85447",FALSE
"85448",FALSE
"85449",FALSE
"85450",FALSE
"85451",FALSE
"85452",FALSE
"85453",FALSE
"85454",FALSE
"85455",FALSE
"85456",FALSE
"85457",FALSE
"85458",FALSE
"85459",FALSE
"85460",FALSE
"85461",FALSE
"85462",FALSE
"85463",FALSE
"85464",FALSE
"85465",FALSE
"85466",FALSE
"85467",FALSE
"85468",FALSE
"85469",FALSE
"85470",FALSE
"85471",FALSE
"85472",FALSE
"85473",FALSE
"85474",FALSE
"85475",FALSE
"85476",FALSE
"85477",FALSE
"85478",FALSE
"85479",FALSE
"85480",FALSE
"85481",FALSE
"85482",FALSE
"85483",FALSE
"85484",FALSE
"85485",FALSE
"85486",FALSE
"85487",FALSE
"85488",FALSE
"85489",FALSE
"85490",FALSE
"85491",FALSE
"85492",FALSE
"85493",FALSE
"85494",FALSE
"85495",FALSE
"85496",FALSE
"85497",FALSE
"85498",FALSE
"85499",FALSE
"85500",FALSE
"85501",FALSE
"85502",FALSE
"85503",FALSE
"85504",FALSE
"85505",FALSE
"85506",FALSE
"85507",FALSE
"85508",FALSE
"85509",FALSE
"85510",FALSE
"85511",FALSE
"85512",FALSE
"85513",FALSE
"85514",FALSE
"85515",FALSE
"85516",FALSE
"85517",FALSE
"85518",FALSE
"85519",FALSE
"85520",FALSE
"85521",FALSE
"85522",FALSE
"85523",FALSE
"85524",FALSE
"85525",FALSE
"85526",FALSE
"85527",FALSE
"85528",FALSE
"85529",FALSE
"85530",FALSE
"85531",FALSE
"85532",FALSE
"85533",FALSE
